movieId,imdbId,release_date,title,main_director,soup
119145,2802144,2015-01-29,Kingsman: The Secret Service,Matthew Vaughn,spi greatbritain secretorgan secretag marvelcom basedoncom unitedkingdom duringcreditssting colinfirth samuell.jackson markstrong matthewvaughn matthewvaughn matthewvaughn
170789,6003368,2017-05-19,Diary of a Wimpy Kid: The Long Haul,David Bowers,jasoniandrucker owenasztalos charliewright davidbowers davidbowers davidbowers
86880,1298650,2011-05-14,Pirates of the Caribbean: On Stranger Tides,Rob Marshall,sea captain mutini sword primeminist sail silver ship duke mermaid pirat soldier battl swashbuckl aftercreditssting 3d johnnydepp penélopecruz ianmcshane robmarshall robmarshall robmarshall
130490,2908446,2015-03-18,Insurgent,Robert Schwentke,basedonnovel revolut dystopia sequel dystopicfutur youngadult 3d diverg shailenewoodley theojames katewinslet robertschwentke robertschwentke robertschwentke
112818,2975578,2014-07-17,The Purge: Anarchy,James DeMonaco,bus assaultrifl sniper machet dystopia psychopath sequel reveng murder surviv motorcycl violenc oneday maskedman apart death survivalhorror gatlinggun frankgrillo carmenejogo zachgilford jamesdemonaco jamesdemonaco jamesdemonaco
52722,413300,2007-05-01,Spider-Man 3,Sam Raimi,dualident amnesia sandstorm loveofone'slif forgiv spider wretch deathofafriend egomania sand narcism hostil marvelcom sequel superhero reveng tobeymaguire kirstendunst jamesfranco samraimi samraimi samraimi
167370,2094766,2016-12-21,Assassin's Creed,Justin Kurzel,assassin spain assassin secretsocieti brotherhood chase parkour memori religion basedonvideogam corporateconspiraci geneticmemori michaelfassbender marioncotillard jeremyirons justinkurzel justinkurzel justinkurzel
112788,1956620,2014-07-17,Sex Tape,Jake Kasdan,marriag internet relationship famili sextap camerondiaz jasonsegel robcorddry jakekasdan jakekasdan jakekasdan
130634,2820852,2015-04-01,Furious 7,James Wan,carrac speed reveng suspens car race musclecar vindiesel paulwalker dwaynejohnson jameswan jameswan jameswan
100810,2387433,2013-02-21,Dark Skies,Scott Stewart,supernatur horror alien fear kerirussell joshhamilton dakotagoyo scottstewart scottstewart scottstewart
1721,120338,1997-11-18,Titanic,James Cameron,shipwreck iceberg ship panic titan oceanlin epic richwoman-poorman love disast tragiclov classdiffer imax starcrossedlov steerag salvag richsnob 3d 1910s katewinslet leonardodicaprio francesfisher jamescameron jamescameron jamescameron
122900,478970,2015-07-14,Ant-Man,Peyton Reed,marvelcom superhero basedoncom aftercreditssting duringcreditssting marvelcinematicunivers 3d paulrudd michaeldouglas evangelinelilly peytonreed peytonreed peytonreed
48394,457430,2006-05-27,Pan's Labyrinth,Guillermo del Toro,spain resist servant antihero fairi fairytal francoregim armi princess love wood king hide labyrinth mytholog ivanabaquero maribelverdú sergilópez guillermodeltoro guillermodeltoro guillermodeltoro
135133,1951266,2015-11-18,The Hunger Games: Mockingjay - Part 2,Francis Lawrence,revolut strongwoman dystopia gameofdeath 3d basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth francislawrence francislawrence francislawrence
4886,198781,2001-11-01,"Monsters, Inc.",Pete Docter,monster infant energysuppli compani rivalri hijink bestfriend scream conveyorbelt energycompani friend johngoodman billycrystal marygibbs petedocter petedocter petedocter
110553,1872181,2014-04-16,The Amazing Spider-Man 2,Marc Webb,obsess marvelcom sequel basedoncom electrocut medicalexperi electr superpow andrewgarfield emmastone jamiefoxx marcwebb marcwebb marcwebb
103249,816711,2013-06-20,World War Z,Marc Forster,dystopia apocalyps zombi nuclearweapon multipleperspect zombieapocalyps bradpitt mireilleenos abigailhargrove marcforster marcforster marcforster
98203,1673434,2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,Bill Condon,vampir romanc villai superstrength imprint crossbre bloodsuck grudg vampirevsvampir chiefofpolic dhampir forkswashington wolfpack misinform seeingthefutur fangvamp kristenstewart robertpattinson taylorlautner billcondon billcondon billcondon
111362,1877832,2014-05-15,X-Men: Days of Future Past,Bryan Singer,1970s mutant timetravel marvelcom basedoncom superhuman storm beast aftercreditssting changingthepastorfutur hughjackman jamesmcavoy michaelfassbender bryansinger bryansinger bryansinger
152081,2948356,2016-02-11,Zootopia,Byron Howard,fox prejudic conspiraci urban femaleprotagonist anthropomorph rabbit rookiecop missingperson injustic stereotyp discrimin 3d anim ginnifergoodwin jasonbateman shakira byronhoward byronhoward byronhoward
152081,2948356,2016-02-11,Zootopia,Byron Howard,fox prejudic conspiraci urban femaleprotagonist anthropomorph rabbit rookiecop missingperson injustic stereotyp discrimin 3d anim ginnifergoodwin jasonbateman shakira byronhoward byronhoward byronhoward
91104,1324999,2011-03-15,The Twilight Saga: Breaking Dawn - Part 1,Bill Condon,basedonnovel vampir werewolf duringcreditssting fangvamp kristenstewart robertpattinson taylorlautner billcondon billcondon billcondon
122898,974015,2017-11-15,Justice League,Zack Snyder,dccomic basedoncom superpow dcextendedunivers benaffleck henrycavill galgadot zacksnyder zacksnyder zacksnyder
161634,4160708,2016-08-25,Don't Breathe,Fede Alvarez,kidnap thief teenag violenc heldcapt blind breakin blindman trappedinahous janelevy dylanminnette danielzovatto fedealvarez fedealvarez fedealvarez
1270,88763,1985-07-03,Back to the Future,Robert Zemeckis,clocktow carrac terrorist delorean lightn guitar plutonium sportscar inventor journeyinthepast timetravel raceagainsttim partner misfit madscientist fishoutofwat teenagelov destini hiddenident oddcoupl escapad disord chasesandrac loveandrom teenagelif misfitpartn changingthepastorfutur gettinghom inventionsanddiscoveri michaelj.fox christopherlloyd leathompson robertzemeckis robertzemeckis robertzemeckis
134130,3659388,2015-09-30,The Martian,Ridley Scott,basedonnovel mar nasa isol botanist strand spaceship space engin surviv astronaut scienc deepspaceexplor duringcreditssting battleforsurviv mattdamon jessicachastain kristenwiig ridleyscott ridleyscott ridleyscott
6377,266543,2003-05-30,Finding Nemo,Andrew Stanton,fathersonrelationship harbor underwat fishtank greatbarrierreef missingchild aftercreditssting duringcreditssting shorttermmemoryloss clownfish fathersonreunion protectivefath albertbrooks ellendegeneres alexandergould andrewstanton andrewstanton andrewstanton
164821,4680182,2017-04-06,Colossal,Nacho Vigalondo,bar monster mentalbreakdown seoul alcohol psychot catastroph childhoodfriend annehathaway jasonsudeikis timblakenelson nachovigalondo nachovigalondo nachovigalondo
106487,1951264,2013-11-15,The Hunger Games: Catching Fire,Francis Lawrence,competit basedonnovel mentor secret factori televis propaganda futur dystopia allianc game presid upris sequel murder surviv conspiraci rebellion blood femaleprotagonist tournament explos danger imax winner basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth francislawrence francislawrence francislawrence
135518,2140379,2015-07-10,Self/less,Tarsem Singh,lie immort terminalil laboratori cancer doctor body-swap death rich falsememori soultransfer richman mindtransf hostbodi bodysnatch etern ryanreynolds benkingsley nataliemartinez tarsemsingh tarsemsingh tarsemsingh
6874,266697,2003-10-10,Kill Bill: Vol. 1,Quentin Tarantino,japan coma martialart kungfu underworld yakuza sword bride reveng gore femaleyakuza blood wed samuraisword partanim umathurman lucyliu vivicaa.fox quentintarantino quentintarantino quentintarantino
102686,1951261,2013-05-23,The Hangover Part III,Todd Phillips,sequel hangov bradleycooper edhelms zachgalifianakis toddphillips toddphillips toddphillips
88125,1201607,2011-07-07,Harry Potter and the Deathly Hallows: Part 2,David Yates,selfsacrific magic frog sorcer school wizard 3d danielradcliffe rupertgrint emmawatson davidyates davidyates davidyates
136020,2379713,2015-10-26,Spectre,Sam Mendes,spi basedonnovel secretag sequel mi6 britishsecretservic unitedkingdom danielcraig christophwaltz léaseydoux sammendes sammendes sammendes
169902,4573516,2017-04-28,Sleight,J.D. Dillard,mother kidnap drugdeal magic sister losangel deadmoth death young street jacoblatimore seychellegabriel sasheerzamata j.d.dillard j.d.dillard j.d.dillard
174053,3973198,2014-12-16,Black Mirror: White Christmas,Carl Tibbetts,artificialintellig confess technolog murder justic tvepisod jonhamm rafespall oonachaplin carltibbetts carltibbetts carltibbetts
40815,330373,2005-11-05,Harry Potter and the Goblet of Fire,Mike Newell,magic dyinganddeath broom sorcerer'sapprentic schoolofwitchcraft chosenon blackmag boardingschool vision tournament teenag wizard teenagehero basedonyoungadultnovel danielradcliffe rupertgrint emmawatson mikenewell mikenewell mikenewell
103335,1690953,2013-06-25,Despicable Me 2,Pierre Coffin,secretag bakeri fallinginlov fatherdaughterrelationship duringcreditssting firstdat minion 3d stevecarell kristenwiig benjaminbratt pierrecoffin pierrecoffin pierrecoffin
114182,2011159,2014-09-10,No Good Deed,Sam Miller,sadist hostag sociopath serialkil blood escapedconvict murder homeinvas killer dead escapedkil idriselba tarajip.henson lesliebibb sammiller sammiller sammiller
171007,4572792,2017-06-16,The Book of Henry,Colin Trevorrow,suicid singlemoth boygenius mothersonrelationship seizur naomiwatts jaedenlieberher jacobtremblay colintrevorrow colintrevorrow colintrevorrow
168060,498381,2017-02-01,Rings,F. Javier Gutiérrez,hallucin investig drama sequel suspens curs vhs death maggot supernaturalhorror sevenday videotap matildaannaingridlutz alexroe johnnygalecki f.javiergutiérrez f.javiergutiérrez f.javiergutiérrez
1993,103956,1991-08-30,Child's Play 3,Jack Bender,recruit puppet killerdol serialkil militaryacademi killertoy toycomestolif wargam justinwhalin perreyreeves jeremysylvers jackbender jackbender jackbender
164175,3416532,2016-10-07,A Monster Calls,Juan Antonio Bayona,basedonnovel monster dream grandmothergrandsonrelationship artist nightmar tree boy truth terminalil bulli bulli diseas deathofmoth grandmoth imagin child animatedsequ lewismacdougall sigourneyweaver felicityjones juanantoniobayona juanantoniobayona juanantoniobayona
168610,6265828,2017-07-07,A Ghost Story,David Lowery,hous parti children longtak construct ghost piano caseyaffleck rooneymara willoldham davidlowery davidlowery davidlowery
171867,4799050,2017-06-15,Rough Night,Lucia Aniello,miami darkcomedi malestripp bacheloretteparti scarlettjohansson jillianbell katemckinnon luciaaniello luciaaniello luciaaniello
1527,119116,1997-05-07,The Fifth Element,Luc Besson,clone taxi cyborg egypt futur stowaway spacetravel raceagainsttim armsdeal love alien priest endoftheworld goodvsevil shootout policechas cabdriv newyorkc spaceopera militari operasing resorthotel ancientastronaut archeologist ancientevil cruiselin brucewillis garyoldman ianholm lucbesson lucbesson lucbesson
106696,2294629,2013-11-27,Frozen,Chris Buck,queen music princess betray snowman anim reindeer curs snow troll mountainclimb aftercreditssting womandirector 3d kristenbell idinamenzel jonathangroff chrisbuck chrisbuck chrisbuck
175253,1935194,2017-06-29,Overdrive,Antonio Negret,scotteastwood freddiethorp anadearmas antonionegret antonionegret antonionegret
134853,2096673,2015-06-09,Inside Out,Pete Docter,dream cartoon imaginaryfriend anim famili move kid unicorn duringcreditssting 3d emot amypoehler phyllissmith richardkind petedocter petedocter petedocter
2617,120616,1999-04-16,The Mummy,Stephen Sommers,librari secretpassag cairo egypt pastor pyramid sandstorm solareclips mummi foreignlegion nile secretsocieti treasurehunt remak ancientegypt oppositesattract 1920s brendanfraser rachelweisz johnhannah stephensommers stephensommers stephensommers
79134,1375670,2010-06-24,Grown Ups,Dennis Dugan,overweight swing foot convert arrow adamsandler salmahayek mariabello dennisdugan dennisdugan dennisdugan
27423,271383,2000-09-10,A Dog's Will,Guel Arraes,brazilian comedi matheusnachtergaele seltonmello limaduarte guelarraes guelarraes guelarraes
69122,1119646,2009-06-05,The Hangover,Todd Phillips,underwear tiger stagnight hangov lostweekend bagoverhead chapel hitwithtireiron memoryloss lasvega duringcreditssting elev bradleycooper edhelms zachgalifianakis toddphillips toddphillips toddphillips
102125,1300854,2013-04-18,Iron Man 3,Shane Black,terrorist waronterror tennesse malibu marvelcom superhero basedoncom tonystark ironman aftercreditssting marvelcinematicunivers mandarin 3d warmachin ironpatriot extremi robertdowneyjr. gwynethpaltrow doncheadle shaneblack shaneblack shaneblack
653,116136,1996-05-31,DragonHeart,Rob Cohen,magic kingdom despot immort villag forest armi horror partner reveng knight battl mediev dragonheart dennisquaid davidthewlis petepostlethwaite robcohen robcohen robcohen
8957,387564,2004-10-01,Saw,James Wan,shotgun basedonshortfilm sadist pistol chain bludgeon gameofdeath caryelwes dannyglover monicapotter jameswan jameswan jameswan
139385,1663202,2015-12-25,The Revenant,Alejandro González Iñárritu,fathersonrelationship rape basedonnovel mountain winter grizzlybear wilder frontier reveng murder nativeamerican surviv bear snow violenc animaldeath bearattack deathofson basedontrueev furtrapp leonardodicaprio tomhardy willpoulter alejandrogonzáleziñárritu alejandrogonzáleziñárritu alejandrogonzáleziñárritu
595,101414,1991-11-13,Beauty and the Beast,Gary Trousdale,princ book castl rose music princess anim basedontvseri beast bell paigeo'hara robbybenson richardwhite garytrousdale garytrousdale garytrousdale
168326,5462602,2017-06-23,The Big Sick,Michael Showalter,chicago coma immigr arrangedmarriag comedian pakistani basedontruestori familyrelationship culturaldiffer cheatinghusband hospit newyorkc famili stand-upcomedian ill kumailnanjiani zoekazan hollyhunter michaelshowalter michaelshowalter michaelshowalter
1214,78748,1979-05-25,Alien,Ridley Scott,android countdown spacemarin spacesuit behead dystopia biolog cowardic spaceship space alien femaleprotagonist outerspac parasit h.r.giger xenomorph tomskerritt sigourneyweaver veronicacartwright ridleyscott ridleyscott ridleyscott
81834,926084,2010-10-17,Harry Potter and the Deathly Hallows: Part 1,David Yates,corrupt isol radio magic teleport braveri tension attack werewolf danielradcliffe emmawatson rupertgrint davidyates davidyates davidyates
98809,903624,2012-11-26,The Hobbit: An Unexpected Journey,Peter Jackson,riddl elv dwarv orc middle-earth(tolkien) hobbit mountain wizard journey ring goblin courag giant tunnel undergroundlak buriedtreasur climbingatre invis ancient gnome ianmckellen martinfreeman richardarmitage peterjackson peterjackson peterjackson
169982,3717490,2017-03-23,Power Rangers,Dean Israelite,spaceship basedontvseri tokusatsu superheroteam reboot ethnicdivers dacremontgomery naomiscott rjcyler deanisraelite deanisraelite deanisraelite
